;tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
3759;Cerita horor ku malam ini. Huehehe. Jadi aku ingin bobo. Jadi aku mandi (?) Biar dingin selimutan langsung bobo. Dah gitu. Udah mandi nih. Aku semprot muka kan pake Aer mawar;cerita horor ku malam ini huehehe jadi aku ingin bobo jadi aku mandi biar dingin selimutan langsung bobo dah gitu udah mandi nih aku semprot muka kan pake aer mawar;['cerita', 'horor', 'ku', 'malam', 'ini', 'huehehe', 'jadi', 'aku', 'ingin', 'bobo', 'jadi', 'aku', 'mandi', 'biar', 'dingin', 'selimutan', 'langsung', 'bobo', 'dah', 'gitu', 'udah', 'mandi', 'nih', 'aku', 'semprot', 'muka', 'kan', 'pake', 'aer', 'mawar'];['cerita', 'horor', 'ku', 'malam', 'ini', 'huehehe', 'jadi', 'aku', 'ingin', 'bobo', 'jadi', 'aku', 'mandi', 'biar', 'dingin', 'selimutan', 'langsung', 'bobo', 'dah', 'gitu', 'udah', 'mandi', 'nih', 'aku', 'semprot', 'muka', 'kan', 'pake', 'aer', 'mawar'];['cerita', 'horor', 'ku', 'malam', 'huehehe', 'bobo', 'mandi', 'biar', 'dingin', 'selimutan', 'langsung', 'bobo', 'dah', 'gitu', 'udah', 'mandi', 'nih', 'semprot', 'muka', 'pake', 'aer', 'mawar'];cerita horor ku malam huehehe bobo mandi biar dingin selimutan langsung bobo dah gitu udah mandi nih semprot muka pake aer mawar;cerita horor ku malam huehehe bobo mandi biar dingin selimut langsung bobo dah gitu udah mandi nih semprot muka pake aer mawar
3760;[USERNAME] Hendaknya masing-masing umat jangan sok lebih pintar masalah keyakinan,iman kepercayaan,tidak segampang ini bicara rohani karena itu ada di aliran darah hidup kita.Banyak membaca terus belajar sampai kiamat itu benar-benar menjemput kita.;allcaps username allcaps hendaknya masing masing umat jangan sok lebih pintar masalah keyakinan iman kepercayaan tidak segampang ini bicara rohani karena itu ada di aliran darah hidup kita banyak membaca terus belajar sampai kiamat itu benar benar menjemput kita;['allcaps', 'username', 'allcaps', 'hendaknya', 'masing', 'masing', 'umat', 'jangan', 'sok', 'lebih', 'pintar', 'masalah', 'keyakinan', 'iman', 'kepercayaan', 'tidak', 'segampang', 'ini', 'bicara', 'rohani', 'karena', 'itu', 'ada', 'di', 'aliran', 'darah', 'hidup', 'kita', 'banyak', 'membaca', 'terus', 'belajar', 'sampai', 'kiamat', 'itu', 'benar', 'benar', 'menjemput', 'kita'];['allcaps', 'username', 'allcaps', 'hendaknya', 'masing', 'masing', 'umat', 'jangan', 'sok', 'lebih', 'pintar', 'masalah', 'keyakinan', 'iman', 'kepercayaan', 'tidak', 'segampang', 'ini', 'bicara', 'rohani', 'karena', 'itu', 'ada', 'di', 'aliran', 'darah', 'hidup', 'kita', 'banyak', 'membaca', 'terus', 'belajar', 'sampai', 'kiamat', 'itu', 'benar', 'benar', 'menjemput', 'kita'];['allcaps', 'username', 'allcaps', 'umat', 'sok', 'pintar', 'keyakinan', 'iman', 'kepercayaan', 'segampang', 'bicara', 'rohani', 'aliran', 'darah', 'hidup', 'membaca', 'belajar', 'kiamat', 'menjemput'];allcaps username allcaps umat sok pintar keyakinan iman kepercayaan segampang bicara rohani aliran darah hidup membaca belajar kiamat menjemput;allcaps username allcaps umat sok pintar yakin iman percaya gampang bicara rohani alir darah hidup baca ajar kiamat jemput
3761;Ya, gue takut rasa yang dulu bakal balik lagi. Bahkan takut kalo luka yang dulu Dadang beri bakal jadi tambah besar. Gue gak mau. Dadang sering ajak ketemu, gue tolak. Dadang sering izin pengen datang lagi ke rumah, gue tolak. Gue gak mau sakit kedua kalinya.;ya gue takut rasa yang dulu bakal balik lagi bahkan takut kalo luka yang dulu dadang beri bakal jadi tambah besar gue gak mau dadang sering ajak ketemu gue tolak dadang sering izin pengen datang lagi ke rumah gue tolak gue gak mau sakit kedua kalinya;['ya', 'gue', 'takut', 'rasa', 'yang', 'dulu', 'bakal', 'balik', 'lagi', 'bahkan', 'takut', 'kalo', 'luka', 'yang', 'dulu', 'dadang', 'beri', 'bakal', 'jadi', 'tambah', 'besar', 'gue', 'gak', 'mau', 'dadang', 'sering', 'ajak', 'ketemu', 'gue', 'tolak', 'dadang', 'sering', 'izin', 'pengen', 'datang', 'lagi', 'ke', 'rumah', 'gue', 'tolak', 'gue', 'gak', 'mau', 'sakit', 'kedua', 'kalinya'];['ya', 'gue', 'takut', 'rasa', 'yang', 'dulu', 'bakal', 'balik', 'lagi', 'bahkan', 'takut', 'kalo', 'luka', 'yang', 'dulu', 'dadang', 'beri', 'bakal', 'jadi', 'tambah', 'besar', 'gue', 'gak', 'mau', 'dadang', 'sering', 'ajak', 'ketemu', 'gue', 'tolak', 'dadang', 'sering', 'izin', 'pengen', 'datang', 'lagi', 'ke', 'rumah', 'gue', 'tolak', 'gue', 'gak', 'mau', 'sakit', 'kedua', 'kalinya'];['ya', 'gue', 'takut', 'takut', 'kalo', 'luka', 'dadang', 'gue', 'gak', 'dadang', 'ajak', 'ketemu', 'gue', 'tolak', 'dadang', 'izin', 'pengen', 'rumah', 'gue', 'tolak', 'gue', 'gak', 'sakit', 'kalinya'];ya gue takut takut kalo luka dadang gue gak dadang ajak ketemu gue tolak dadang izin pengen rumah gue tolak gue gak sakit kalinya;ya gue takut takut kalo luka dadang gue gak dadang ajak ketemu gue tolak dadang izin ken rumah gue tolak gue gak sakit kali
3762;Tiba stiap orang/begitulah kelihatannya mnjd ahl tentang Islam. Dari presiden & perdana menteri - sastrawan picisan, seolah smua siap memberikan kuliah ttg apa sbenarnya Islam itu. Jk pengetahuan tsb bgtu mudh utk diperoleh, mjd sangat aneh bahwasanya opini yg sngat salah meluas;tiba stiap orang begitulah kelihatannya mnjd ahl tentang islam dari presiden perdana menteri sastrawan picisan seolah smua siap memberikan kuliah ttg apa sbenarnya islam itu jk pengetahuan tsb bgtu mudh utk diperoleh mjd sangat aneh bahwasanya opini yg sngat salah meluas;['tiba', 'stiap', 'orang', 'begitulah', 'kelihatannya', 'mnjd', 'ahl', 'tentang', 'islam', 'dari', 'presiden', 'perdana', 'menteri', 'sastrawan', 'picisan', 'seolah', 'smua', 'siap', 'memberikan', 'kuliah', 'ttg', 'apa', 'sbenarnya', 'islam', 'itu', 'jk', 'pengetahuan', 'tsb', 'bgtu', 'mudh', 'utk', 'diperoleh', 'mjd', 'sangat', 'aneh', 'bahwasanya', 'opini', 'yg', 'sngat', 'salah', 'meluas'];['tiba', 'stiap', 'orang', 'begitulah', 'kelihatannya', 'mnjd', 'ahl', 'tentang', 'islam', 'dari', 'presiden', 'perdana', 'menteri', 'sastrawan', 'picisan', 'seolah', 'smua', 'siap', 'memberikan', 'kuliah', 'ttg', 'apa', 'sbenarnya', 'islam', 'itu', 'jk', 'pengetahuan', 'tsb', 'bgtu', 'mudh', 'untuk', 'diperoleh', 'mjd', 'sangat', 'aneh', 'bahwasanya', 'opini', 'yang', 'sngat', 'salah', 'meluas'];['stiap', 'orang', 'mnjd', 'ahl', 'islam', 'presiden', 'perdana', 'menteri', 'sastrawan', 'picisan', 'smua', 'kuliah', 'ttg', 'sbenarnya', 'islam', 'jk', 'pengetahuan', 'tsb', 'bgtu', 'mudh', 'diperoleh', 'mjd', 'aneh', 'opini', 'sngat', 'salah', 'meluas'];stiap orang mnjd ahl islam presiden perdana menteri sastrawan picisan smua kuliah ttg sbenarnya islam jk pengetahuan tsb bgtu mudh diperoleh mjd aneh opini sngat salah meluas;stiap orang mnjd ahl islam presiden perdana menteri sastrawan picis smua kuliah ttg sbenarnya islam jk tahu tsb bgtu mudh oleh mjd aneh opini sngat salah luas
3763;"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.";it like circle of stupidity atlit gak diurusin duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi belum beres bebenah eh salah satu stadion dirusak supporter karna timnya atlit main jelek what moron;['it', 'like', 'circle', 'of', 'stupidity', 'atlit', 'gak', 'diurusin', 'duitnya', 'buat', 'bebenah', 'ini', 'itu', 'biar', 'atlit', 'yang', 'dateng', 'dari', 'luar', 'negri', 'bisa', 'nyaman', 'disini', 'tp', 'atlit', 'sendiri', 'kurang', 'gizi', 'belum', 'beres', 'bebenah', 'eh', 'salah', 'satu', 'stadion', 'dirusak', 'supporter', 'karna', 'timnya', 'atlit', 'main', 'jelek', 'what', 'moron'];['it', 'like', 'circle', 'of', 'stupidity', 'atlit', 'gak', 'diurusin', 'duitnya', 'buat', 'bebenah', 'ini', 'itu', 'biar', 'atlit', 'yang', 'dateng', 'dari', 'luar', 'negri', 'bisa', 'nyaman', 'disini', 'tp', 'atlit', 'sendiri', 'kurang', 'gizi', 'belum', 'beres', 'bebenah', 'eh', 'salah', 'satu', 'stadion', 'dirusak', 'supporter', 'karna', 'timnya', 'atlit', 'main', 'jelek', 'what', 'moron'];['it', 'like', 'circle', 'of', 'stupidity', 'atlit', 'gak', 'diurusin', 'duitnya', 'bebenah', 'biar', 'atlit', 'dateng', 'negri', 'nyaman', 'tp', 'atlit', 'gizi', 'beres', 'bebenah', 'eh', 'salah', 'stadion', 'dirusak', 'supporter', 'karna', 'timnya', 'atlit', 'main', 'jelek', 'what', 'moron'];it like circle of stupidity atlit gak diurusin duitnya bebenah biar atlit dateng negri nyaman tp atlit gizi beres bebenah eh salah stadion dirusak supporter karna timnya atlit main jelek what moron;it like circle of stupidity atlit gak diurusin duit bebenah biar atlit dateng negri nyaman tp atlit gizi beres bebenah eh salah stadion rusak supporter karna tim atlit main jelek what moron
3764;Rasanya bagiku cita2 itu perlu diraih, dan aku sedang fokus dan berusaha untuk itu. Trus kenapa gak kerja? Laahh yg nmanya kerja gak mesti hrus ngantor atau absen tiap pagi..;rasanya bagiku cita2 itu perlu diraih dan aku sedang fokus dan berusaha untuk itu trus kenapa gak kerja laahh yg nmanya kerja gak mesti hrus ngantor atau absen tiap pagi repeated;['rasanya', 'bagiku', 'cita2', 'itu', 'perlu', 'diraih', 'dan', 'aku', 'sedang', 'fokus', 'dan', 'berusaha', 'untuk', 'itu', 'trus', 'kenapa', 'gak', 'kerja', 'laahh', 'yg', 'nmanya', 'kerja', 'gak', 'mesti', 'hrus', 'ngantor', 'atau', 'absen', 'tiap', 'pagi', 'repeated'];['rasanya', 'bagiku', 'cita2', 'itu', 'perlu', 'diraih', 'dan', 'aku', 'sedang', 'fokus', 'dan', 'berusaha', 'untuk', 'itu', 'trus', 'kenapa', 'gak', 'kerja', 'laahh', 'yang', 'nmanya', 'kerja', 'gak', 'mesti', 'hrus', 'ngantor', 'atau', 'absen', 'tiap', 'pagi', 'repeated'];['bagiku', 'cita2', 'diraih', 'fokus', 'berusaha', 'trus', 'gak', 'kerja', 'laahh', 'nmanya', 'kerja', 'gak', 'mesti', 'hrus', 'ngantor', 'absen', 'pagi', 'repeated'];bagiku cita2 diraih fokus berusaha trus gak kerja laahh nmanya kerja gak mesti hrus ngantor absen pagi repeated;bagi cita2 raih fokus usaha trus gak kerja laahh nmanya kerja gak mesti hrus ngantor absen pagi repeated
3765;[USERNAME] Seperti itulah. Awalnya ngobrol baik. Seolah olah dia emang rp yang baik. Lebih serem yang terselubung dari pada yang terang terangan...;allcaps username allcaps seperti itulah awalnya ngobrol baik seolah olah dia emang rp yang baik lebih serem yang terselubung dari pada yang terang terangan repeated;['allcaps', 'username', 'allcaps', 'seperti', 'itulah', 'awalnya', 'ngobrol', 'baik', 'seolah', 'olah', 'dia', 'emang', 'rp', 'yang', 'baik', 'lebih', 'serem', 'yang', 'terselubung', 'dari', 'pada', 'yang', 'terang', 'terangan', 'repeated'];['allcaps', 'username', 'allcaps', 'seperti', 'itulah', 'awalnya', 'ngobrol', 'baik', 'seolah', 'olah', 'dia', 'emang', 'rp', 'yang', 'baik', 'lebih', 'serem', 'yang', 'terselubung', 'dari', 'pada', 'yang', 'terang', 'terangan', 'repeated'];['allcaps', 'username', 'allcaps', 'ngobrol', 'olah', 'emang', 'rp', 'serem', 'terselubung', 'terang', 'terangan', 'repeated'];allcaps username allcaps ngobrol olah emang rp serem terselubung terang terangan repeated;allcaps username allcaps ngobrol olah emang rp rem selubung terang terang repeated
3766;Dicintai adalah rezeki. Dicintai orang yang kita cintai adalah rezeki terindah. Sedikit merasa cinta dari insan, itupun sudah cukup membahagiakan. Pastinya amat besar kan cinta pencipta insan.;dicintai adalah rezeki dicintai orang yang kita cintai adalah rezeki terindah sedikit merasa cinta dari insan itupun sudah cukup membahagiakan pastinya amat besar kan cinta pencipta insan;['dicintai', 'adalah', 'rezeki', 'dicintai', 'orang', 'yang', 'kita', 'cintai', 'adalah', 'rezeki', 'terindah', 'sedikit', 'merasa', 'cinta', 'dari', 'insan', 'itupun', 'sudah', 'cukup', 'membahagiakan', 'pastinya', 'amat', 'besar', 'kan', 'cinta', 'pencipta', 'insan'];['dicintai', 'adalah', 'rezeki', 'dicintai', 'orang', 'yang', 'kita', 'cintai', 'adalah', 'rezeki', 'terindah', 'sedikit', 'merasa', 'cinta', 'dari', 'insan', 'itupun', 'sudah', 'cukup', 'membahagiakan', 'pastinya', 'amat', 'besar', 'kan', 'cinta', 'pencipta', 'insan'];['dicintai', 'rezeki', 'dicintai', 'orang', 'cintai', 'rezeki', 'terindah', 'cinta', 'insan', 'itupun', 'membahagiakan', 'pastinya', 'cinta', 'pencipta', 'insan'];dicintai rezeki dicintai orang cintai rezeki terindah cinta insan itupun membahagiakan pastinya cinta pencipta insan;cinta rezeki cinta orang cinta rezeki indah cinta insan itu bahagia pasti cinta cipta insan
3767;[USERNAME] terlepas mereka lepas tangan... mereka punya peran sebagai promoter project creators tertentu yang akhirnya laku didukung backers (featured project). Menurut gue, ini poin krusial dimana mereka ngga bisa seenak dewe lepas tangan, dari per;allcaps username allcaps terlepas mereka lepas tangan repeated mereka punya peran sebagai promoter project creators tertentu yang akhirnya laku didukung backers featured project menurut gue ini poin krusial dimana mereka ngga bisa seenak dewe lepas tangan dari per;['allcaps', 'username', 'allcaps', 'terlepas', 'mereka', 'lepas', 'tangan', 'repeated', 'mereka', 'punya', 'peran', 'sebagai', 'promoter', 'project', 'creators', 'tertentu', 'yang', 'akhirnya', 'laku', 'didukung', 'backers', 'featured', 'project', 'menurut', 'gue', 'ini', 'poin', 'krusial', 'dimana', 'mereka', 'ngga', 'bisa', 'seenak', 'dewe', 'lepas', 'tangan', 'dari', 'per'];['allcaps', 'username', 'allcaps', 'terlepas', 'mereka', 'lepas', 'tangan', 'repeated', 'mereka', 'punya', 'peran', 'sebagai', 'promoter', 'project', 'creators', 'tertentu', 'yang', 'akhirnya', 'laku', 'didukung', 'backers', 'featured', 'project', 'menurut', 'gue', 'ini', 'poin', 'krusial', 'dimana', 'mereka', 'ngga', 'bisa', 'seenak', 'dewe', 'lepas', 'tangan', 'dari', 'per'];['allcaps', 'username', 'allcaps', 'terlepas', 'lepas', 'tangan', 'repeated', 'peran', 'promoter', 'project', 'creators', 'laku', 'didukung', 'backers', 'featured', 'project', 'gue', 'poin', 'krusial', 'dimana', 'ngga', 'seenak', 'dewe', 'lepas', 'tangan'];allcaps username allcaps terlepas lepas tangan repeated peran promoter project creators laku didukung backers featured project gue poin krusial dimana ngga seenak dewe lepas tangan;allcaps username allcaps lepas lepas tangan repeated peran promoter project creators laku dukung backers featured project gue poin krusial mana ngga enak dewe lepas tangan
3768;"[USERNAME] Heol. Gemesin parah. Dia tuh akrab sama siapapun, strmarah or nah. Jadi mau main sama diapun ga perlu takut di gigit. First time i met him, aku di ""tandain"" sama dia di pipi sama kaki. Dia suka banget cium pipi aku!!! ""Kiss me, dreamy. Pwease.""";allcaps username allcaps heol gemesin parah dia tuh akrab sama siapapun strmarah or nah jadi mau main sama diapun ga perlu takut di gigit first time met him aku di tandain sama dia di pipi sama kaki dia suka banget cium pipi aku repeated kiss me dreamy pwease;['allcaps', 'username', 'allcaps', 'heol', 'gemesin', 'parah', 'dia', 'tuh', 'akrab', 'sama', 'siapapun', 'strmarah', 'or', 'nah', 'jadi', 'mau', 'main', 'sama', 'diapun', 'ga', 'perlu', 'takut', 'di', 'gigit', 'first', 'time', 'met', 'him', 'aku', 'di', 'tandain', 'sama', 'dia', 'di', 'pipi', 'sama', 'kaki', 'dia', 'suka', 'banget', 'cium', 'pipi', 'aku', 'repeated', 'kiss', 'me', 'dreamy', 'pwease'];['allcaps', 'username', 'allcaps', 'heol', 'gemesin', 'parah', 'dia', 'tuh', 'akrab', 'sama', 'siapapun', 'strmarah', 'or', 'nah', 'jadi', 'mau', 'main', 'sama', 'diapun', 'tidak', 'perlu', 'takut', 'di', 'gigit', 'first', 'time', 'met', 'him', 'aku', 'di', 'tandain', 'sama', 'dia', 'di', 'pipi', 'sama', 'kaki', 'dia', 'suka', 'banget', 'cium', 'pipi', 'aku', 'repeated', 'kiss', 'me', 'dreamy', 'pwease'];['allcaps', 'username', 'allcaps', 'heol', 'gemesin', 'parah', 'tuh', 'akrab', 'strmarah', 'or', 'main', 'diapun', 'takut', 'gigit', 'first', 'time', 'met', 'him', 'tandain', 'pipi', 'kaki', 'suka', 'banget', 'cium', 'pipi', 'repeated', 'kiss', 'me', 'dreamy', 'pwease'];allcaps username allcaps heol gemesin parah tuh akrab strmarah or main diapun takut gigit first time met him tandain pipi kaki suka banget cium pipi repeated kiss me dreamy pwease;allcaps username allcaps heol gemesin parah tuh akrab strmarah or main dia takut gigit first time met him tandain pipi kaki suka banget cium pipi repeated kiss me dreamy pwease
3769;Ada masa dimana cewek berada diposisi gak ngenakin. Mau pergi tapi masih sayang, mau bertahan tapi sakit hati. Dan itu pasti gak enak. :');ada masa dimana cewek berada diposisi gak ngenakin mau pergi tapi masih sayang mau bertahan tapi sakit hati dan itu pasti gak enak happy;['ada', 'masa', 'dimana', 'cewek', 'berada', 'diposisi', 'gak', 'ngenakin', 'mau', 'pergi', 'tapi', 'masih', 'sayang', 'mau', 'bertahan', 'tapi', 'sakit', 'hati', 'dan', 'itu', 'pasti', 'gak', 'enak', 'happy'];['ada', 'masa', 'dimana', 'cewek', 'berada', 'diposisi', 'gak', 'ngenakin', 'mau', 'pergi', 'tapi', 'masih', 'sayang', 'mau', 'bertahan', 'tapi', 'sakit', 'hati', 'dan', 'itu', 'pasti', 'gak', 'enak', 'happy'];['dimana', 'cewek', 'diposisi', 'gak', 'ngenakin', 'pergi', 'sayang', 'bertahan', 'sakit', 'hati', 'gak', 'enak', 'happy'];dimana cewek diposisi gak ngenakin pergi sayang bertahan sakit hati gak enak happy;mana cewek posisi gak ngenakin pergi sayang tahan sakit hati gak enak happy
3770;#Bali, tunggu koko lagi ya. Koko bakal balik lg dan tinggal lbh lama d sana. Balik Jkt bgt nih ceritanya? Hmm.. baiklah. #InstaBali #KangenBali;hashtag bali hashtag tunggu koko lagi ya koko bakal balik lg dan tinggal lbh lama sana balik jkt bgt nih ceritanya hmm repeated baiklah hashtag insta bali hashtag hashtag kangen bali hashtag;['hashtag', 'bali', 'hashtag', 'tunggu', 'koko', 'lagi', 'ya', 'koko', 'bakal', 'balik', 'lg', 'dan', 'tinggal', 'lbh', 'lama', 'sana', 'balik', 'jkt', 'bgt', 'nih', 'ceritanya', 'hmm', 'repeated', 'baiklah', 'hashtag', 'insta', 'bali', 'hashtag', 'hashtag', 'kangen', 'bali', 'hashtag'];['hashtag', 'bali', 'hashtag', 'tunggu', 'koko', 'lagi', 'ya', 'koko', 'bakal', 'balik', 'lg', 'dan', 'tinggal', 'lbh', 'lama', 'sana', 'balik', 'jkt', 'banget', 'nih', 'ceritanya', 'hmm', 'repeated', 'baiklah', 'hashtag', 'insta', 'bali', 'hashtag', 'hashtag', 'kangen', 'bali', 'hashtag'];['hashtag', 'bali', 'hashtag', 'tunggu', 'koko', 'ya', 'koko', 'lg', 'tinggal', 'lbh', 'jkt', 'banget', 'nih', 'ceritanya', 'hmm', 'repeated', 'baiklah', 'hashtag', 'insta', 'bali', 'hashtag', 'hashtag', 'kangen', 'bali', 'hashtag'];hashtag bali hashtag tunggu koko ya koko lg tinggal lbh jkt banget nih ceritanya hmm repeated baiklah hashtag insta bali hashtag hashtag kangen bali hashtag;hashtag bal hashtag tunggu koko ya koko lg tinggal lbh jkt banget nih cerita hmm repeated baik hashtag insta bal hashtag hashtag kangen bal hashtag
3771;tuhan izinkan aku bahagiakan orangtuaku sebelum akhirnya mereka tertidur di peristirahatanya yang terakhir : );tuhan izinkan aku bahagiakan orangtuaku sebelum akhirnya mereka tertidur di peristirahatanya yang terakhir;['tuhan', 'izinkan', 'aku', 'bahagiakan', 'orangtuaku', 'sebelum', 'akhirnya', 'mereka', 'tertidur', 'di', 'peristirahatanya', 'yang', 'terakhir'];['tuhan', 'izinkan', 'aku', 'bahagiakan', 'orangtuaku', 'sebelum', 'akhirnya', 'mereka', 'tertidur', 'di', 'peristirahatanya', 'yang', 'terakhir'];['tuhan', 'izinkan', 'bahagiakan', 'orangtuaku', 'tertidur', 'peristirahatanya'];tuhan izinkan bahagiakan orangtuaku tertidur peristirahatanya;tuhan izin bahagia orangtuaku tidur peristirahatanya
3772;[USERNAME] Ya Allah...apa2 kok yg disalahin pres [USERNAME] ... Kayak presiden kurang kerjaan ya gaes, urusin sebuah foto...hadweehhh. Tp apa penting to foto itu? Bukan 'jimat' to?;allcaps username allcaps ya allah repeated apa2 kok yg disalahin pres allcaps username allcaps repeated kayak presiden kurang kerjaan ya gaes urusin sebuah foto repeated hadweehh elongated tp apa penting to foto itu bukan jimat to;['allcaps', 'username', 'allcaps', 'ya', 'allah', 'repeated', 'apa2', 'kok', 'yg', 'disalahin', 'pres', 'allcaps', 'username', 'allcaps', 'repeated', 'kayak', 'presiden', 'kurang', 'kerjaan', 'ya', 'gaes', 'urusin', 'sebuah', 'foto', 'repeated', 'hadweehh', 'elongated', 'tp', 'apa', 'penting', 'to', 'foto', 'itu', 'bukan', 'jimat', 'to'];['allcaps', 'username', 'allcaps', 'ya', 'allah', 'repeated', 'apa2', 'kok', 'yang', 'disalahin', 'pres', 'allcaps', 'username', 'allcaps', 'repeated', 'kayak', 'presiden', 'kurang', 'kerjaan', 'ya', 'gaes', 'urusin', 'sebuah', 'foto', 'repeated', 'hadweehh', 'elongated', 'tp', 'apa', 'penting', 'to', 'foto', 'itu', 'bukan', 'jimat', 'to'];['allcaps', 'username', 'allcaps', 'ya', 'allah', 'repeated', 'apa2', 'disalahin', 'pres', 'allcaps', 'username', 'allcaps', 'repeated', 'kayak', 'presiden', 'kerjaan', 'ya', 'gaes', 'urusin', 'foto', 'repeated', 'hadweehh', 'elongated', 'tp', 'to', 'foto', 'jimat', 'to'];allcaps username allcaps ya allah repeated apa2 disalahin pres allcaps username allcaps repeated kayak presiden kerjaan ya gaes urusin foto repeated hadweehh elongated tp to foto jimat to;allcaps username allcaps ya allah repeated apa2 disalahin pres allcaps username allcaps repeated kayak presiden kerja ya gaes urusin foto repeated hadweehh elongated tp to foto jimat to
